Device ID,Sequence Number,Latitude,Longitude,Timestamp,UTC,HRLFC,SweetSpot,TopGear,SweetSpotPercent,Seconds,Minute,Hour,Month,Day,Year,MinuteOffset,HourOffset,TotalDistance,FuelLevel,AmberWarningLamp,RedStopLamp,MalfunctionLamp,FlashMalFunctionLamp,SPNLSB,SPN8_2ndByte,FailurMode,SPN3_MSB,OccurenceCount,CCA,CCES,CCSS,EngineSpeed,EngineStartMode,EngineOperatingHours,PowerKeyPos,AccPedalIdelSwitch,VehicleSpeed,ControlerTrimMode,EngineOilPressure,EngineCoolantTemp,AccPedalPosition,TripFuel,Live
353351050154822,7640,11.4739821,76.94469093,1990-10-21 13:04:55,,23810.56339,0,0,0,0,0,0,0,0,0,0,0,213307.4334,36,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,6022.783333,0,0,110.4656104,0,0,0,0,0,1
353351050154822,7641,11.43614629,76.96969093,1990-10-21 13:05:19,,23811.35476,0,0,0,0,0,0,0,0,0,0,0,213308.2248,35.9,0,0,0,0,0,0,0,0,0,0,0,0,1762,0,6022.8,0,0,113.9570847,0,0,0,0,0,1
353351050154822,7642,11.4697743,76.99469093,1990-10-21 13:05:43,,23811.65257,0,0,0,0,0,0,0,0,0,0,0,213308.5226,35.8,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,6022.816667,0,0,42.88514739,0,0,0,0,0,1
353351050154822,7643,11.37510218,77.01969093,1990-10-21 13:06:07,,23812.0573,0,0,0,0,0,0,0,0,0,0,0,213308.9273,35.7,0,0,0,0,0,0,0,0,0,0,0,0,1553,0,6022.833333,0,0,58.28029949,0,0,0,0,0,1
353351050154822,7644,10.94744918,77.04469093,1990-10-21 13:06:31,,23811.97053,0,0,0,0,0,0,0,0,0,0,0,213308.8405,35.6,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,6022.85,0,0,-12.49525271,0,0,0,0,0,1
353351050154822,7645,10.92881805,77.06969093,1990-10-21 13:06:55,,23811.99169,0,0,0,0,0,0,0,0,0,0,0,213308.8617,35.5,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,6022.866667,0,0,3.047142054,0,0,0,0,0,1
353351050154822,7646,11.04864469,77.09469093,1990-10-21 13:07:19,,23811.89329,0,0,0,0,0,0,0,0,0,0,0,213308.7633,35.4,0,0,0,0,0,0,0,0,0,0,0,0,2254,0,6022.883333,0,0,-14.16967108,0,0,0,0,0,1
353351050154822,7647,11.69200068,77.11969093,1990-10-21 13:07:43,,23811.86092,0,0,0,0,0,0,0,0,0,0,0,213308.7309,35.3,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,6022.9,0,0,-4.660084163,0,0,0,0,0,1
353351050154822,7648,11.40272995,77.14469093,1990-10-21 13:08:07,,23812.27184,0,0,0,0,0,0,0,0,0,0,0,213309.1418,35.2,0,0,0,0,0,0,0,0,0,0,0,0,1615,0,6022.916667,0,0,59.17154174,0,0,0,0,0,1
353351050154822,7649,11.05153111,77.16969093,1990-10-21 13:08:31,,23813.0498,0,0,0,0,0,0,0,0,0,0,0,213309.9198,35.1,0,0,0,0,0,0,0,0,0,0,0,0,2353,0,6022.933333,0,0,112.0261634,0,0,0,0,0,1
353351050154822,7650,11.19212132,77.19469093,1990-10-21 13:08:55,,23813.14353,0,0,0,0,0,0,0,0,0,0,0,213310.0135,35,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,6022.95,0,0,13.49782857,0,0,0,0,0,1
353351050154822,7651,11.51045977,77.21969093,1990-10-21 13:09:19,,23813.74443,0,0,0,0,0,0,0,0,0,0,0,213310.6144,34.9,0,0,0,0,0,0,0,0,0,0,0,0,2412,0,6022.966667,0,0,86.52948128,0,0,0,0,0,1
353351050154822,7652,10.94676938,77.24469093,1990-10-21 13:09:43,,23814.20675,0,0,0,0,0,0,0,0,0,0,0,213311.0767,34.8,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,6022.983333,0,0,66.57343405,0,0,0,0,0,1
353351050154822,7653,11.75349703,77.26969093,1990-10-21 13:10:07,,23814.18319,0,0,0,0,0,0,0,0,0,0,0,213311.0532,34.7,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,6023,0,0,-3.392759372,0,0,0,0,0,1
353351050154822,7654,11.03773609,77.29469093,1990-10-21 13:10:31,,23814.95402,0,0,0,0,0,0,0,0,0,0,0,213311.824,34.6,0,0,0,0,0,0,0,0,0,0,0,0,2085,0,6023.016667,0,0,111.0007871,0,0,0,0,0,1
353351050154822,7655,11.29560949,77.31969093,1990-10-21 13:10:55,,23815.6377,0,0,0,0,0,0,0,0,0,0,0,213312.5077,34.5,0,0,0,0,0,0,0,0,0,0,0,0,2346,0,6023.033333,0,0,98.44988281,0,0,0,0,0,1
353351050154822,7656,11.44738779,77.34469093,1990-10-21 13:11:19,,23815.88325,0,0,0,0,0,0,0,0,0,0,0,213312.7532,34.4,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,6023.05,0,0,35.35806277,0,0,0,0,0,1
353351050154822,7657,11.49062367,77.36969093,1990-10-21 13:11:43,,23816.28635,0,0,0,0,0,0,0,0,0,0,0,213313.1564,34.3,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,6023.066667,0,0,58.04717285,0,0,0,0,0,1
353351050154822,7658,11.39593098,77.39469093,1990-10-21 13:12:07,,23816.71905,0,0,0,0,0,0,0,0,0,0,0,213313.589,34.2,0,0,0,0,0,0,0,0,0,0,0,0,2289,0,6023.083333,0,0,62.30814898,0,0,0,0,0,1
353351050154822,7659,11.68935573,77.41969093,1990-10-21 13:12:31,,23816.7524,0,0,0,0,0,0,0,0,0,0,0,213313.6224,34.1,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,6023.1,0,0,4.802721254,0,0,0,0,0,1
353351050154822,7660,11.00969544,77.44469093,1990-10-21 13:12:55,,23816.96197,0,0,0,0,0,0,0,0,0,0,0,213313.832,34,0,0,0,0,0,0,0,0,0,0,0,0,2443,0,6023.116667,0,0,30.17850799,0,0,0,0,0,1
353351050154822,7661,10.94979936,77.46969093,1990-10-21 13:13:19,,23816.92072,0,0,0,0,0,0,0,0,0,0,0,213313.7907,33.9,0,0,0,0,0,0,0,0,0,0,0,0,1587,0,6023.133333,0,0,-5.939929201,0,0,0,0,0,1
353351050154822,7662,11.59531393,77.49469093,1990-10-21 13:13:43,,23816.90243,0,0,0,0,0,0,0,0,0,0,0,213313.7724,33.8,0,0,0,0,0,0,0,0,0,0,0,0,1756,0,6023.15,0,0,-2.633545423,0,0,0,0,0,1
353351050154822,7663,11.27439751,77.51969093,1990-10-21 13:14:07,,23817.19965,0,0,0,0,0,0,0,0,0,0,0,213314.0697,33.7,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,6023.166667,0,0,42.79965889,0,0,0,0,0,1
353351050154822,7664,11.17826046,77.54469093,1990-10-21 13:14:31,,23817.77445,0,0,0,0,0,0,0,0,0,0,0,213314.6444,33.6,0,0,0,0,0,0,0,0,0,0,0,0,1939,0,6023.183333,0,0,82.77014719,0,0,0,0,0,1
353351050154822,7665,11.55209969,77.56969093,1990-10-21 13:14:55,,23818.01125,0,0,0,0,0,0,0,0,0,0,0,213314.8812,33.5,0,0,0,0,0,0,0,0,0,0,0,0,1754,0,6023.2,0,0,34.09962897,0,0,0,0,0,1
353351050154822,7666,11.47121184,77.59469093,1990-10-21 13:15:19,,23818.72479,0,0,0,0,0,0,0,0,0,0,0,213315.5948,33.4,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,6023.216667,0,0,102.7491222,0,0,0,0,0,1
353351050154822,7667,11.09586485,77.61969093,1990-10-21 13:15:43,,23818.9723,0,0,0,0,0,0,0,0,0,0,0,213315.8423,33.3,0,0,0,0,0,0,0,0,0,0,0,0,1723,0,6023.233333,0,0,35.64216897,0,0,0,0,0,1
353351050154822,7668,10.99553844,77.64469093,1990-10-21 13:16:07,,23819.52977,0,0,0,0,0,0,0,0,0,0,0,213316.3998,33.2,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,6023.25,0,0,80.27543172,0,0,0,0,0,1
353351050154822,7669,11.08600813,77.66969093,1990-10-21 13:16:31,,23819.70663,0,0,0,0,0,0,0,0,0,0,0,213316.5766,33.1,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,6023.266667,0,0,25.46744967,0,0,0,0,0,1
353351050154822,7670,11.616909,77.69469093,1990-10-21 13:16:55,,23820.12857,0,0,0,0,0,0,0,0,0,0,0,213316.9986,33,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,6023.283333,0,0,60.75957638,0,0,0,0,0,1
353351050154822,7671,10.91945073,77.71969093,1990-10-21 13:17:19,,23820.53067,0,0,0,0,0,0,0,0,0,0,0,213317.4007,32.9,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,6023.3,0,0,57.90281595,0,0,0,0,0,1
353351050154822,7672,11.12271676,77.74469093,1990-10-21 13:17:43,,23820.88313,0,0,0,0,0,0,0,0,0,0,0,213317.7531,32.8,0,0,0,0,0,0,0,0,0,0,0,0,1941,0,6023.316667,0,0,50.75437053,0,0,0,0,0,1
353351050154822,7673,11.18593621,77.76969093,1990-10-21 13:18:07,,23821.56628,0,0,0,0,0,0,0,0,0,0,0,213318.4363,32.7,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,6023.333333,0,0,98.37334597,0,0,0,0,0,1
353351050154822,7674,10.84687285,77.79469093,1990-10-21 13:18:31,,23821.56307,0,0,0,0,0,0,0,0,0,0,0,213318.4331,32.6,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,6023.35,0,0,-0.461588998,0,0,0,0,0,1
353351050154822,7675,11.03681369,77.81969093,1990-10-21 13:18:55,,23822.27964,0,0,0,0,0,0,0,0,0,0,0,213319.1496,32.5,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,6023.366667,0,0,103.1849516,0,0,0,0,0,1
353351050154822,7676,10.86342922,77.84469093,1990-10-21 13:19:19,,23822.75266,0,0,0,0,0,0,0,0,0,0,0,213319.6227,32.4,0,0,0,0,0,0,0,0,0,0,0,0,1607,0,6023.383333,0,0,68.11595193,0,0,0,0,0,1
353351050154822,7677,11.76564665,77.86969093,1990-10-21 13:19:43,,23823.41153,0,0,0,0,0,0,0,0,0,0,0,213320.2815,32.3,0,0,0,0,0,0,0,0,0,0,0,0,2405,0,6023.4,0,0,94.8772481,0,0,0,0,0,1
353351050154822,7678,11.43694803,77.89469093,1990-10-21 13:20:07,,23823.35494,0,0,0,0,0,0,0,0,0,0,0,213320.2249,32.2,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,6023.416667,0,0,-8.1499964,0,0,0,0,0,1
353351050154822,7679,11.52061402,77.91969093,1990-10-21 13:20:31,,23824.0963,0,0,0,0,0,0,0,0,0,0,0,213320.9663,32.1,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,6023.433333,0,0,106.7565729,0,0,0,0,0,1
353351050154822,7680,11.07242659,77.94469093,1990-10-21 13:20:55,,23824.63372,0,0,0,0,0,0,0,0,0,0,0,213321.5037,32,0,0,0,0,0,0,0,0,0,0,0,0,2358,0,6023.45,0,0,77.38894234,0,0,0,0,0,1
353351050154822,7681,10.86394568,77.96969093,1990-10-21 13:21:19,,23824.48709,0,0,0,0,0,0,0,0,0,0,0,213321.3571,31.9,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,6023.466667,0,0,-21.11568503,0,0,0,0,0,1
353351050154822,7682,11.12081343,77.99469093,1990-10-21 13:21:43,,23825.09423,0,0,0,0,0,0,0,0,0,0,0,213321.9642,31.8,0,0,0,0,0,0,0,0,0,0,0,0,2140,0,6023.483333,0,0,87.42801009,0,0,0,0,0,1
353351050154822,7683,10.91108427,78.01969093,1990-10-21 13:22:07,,23825.70673,0,0,0,0,0,0,0,0,0,0,0,213322.5767,31.7,0,0,0,0,0,0,0,0,0,0,0,0,1758,0,6023.5,0,0,88.19995793,0,0,0,0,0,1
353351050154822,7684,11.60729592,78.04469093,1990-10-21 13:22:31,,23825.74358,0,0,0,0,0,0,0,0,0,0,0,213322.6136,31.6,0,0,0,0,0,0,0,0,0,0,0,0,1838,0,6023.516667,0,0,5.306696555,0,0,0,0,0,1
353351050154822,7685,11.30158723,78.06969093,1990-10-21 13:22:55,,23826.4089,0,0,0,0,0,0,0,0,0,0,0,213323.2789,31.5,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,6023.533333,0,0,95.80584613,0,0,0,0,0,1
353351050154822,7686,10.86529336,78.09469093,1990-10-21 13:23:19,,23826.9595,0,0,0,0,0,0,0,0,0,0,0,213323.8295,31.4,0,0,0,0,0,0,0,0,0,0,0,0,1756,0,6023.55,0,0,79.28691607,0,0,0,0,0,1
353351050154822,7687,11.37121576,78.11969093,1990-10-21 13:23:43,,23827.42774,0,0,0,0,0,0,0,0,0,0,0,213324.2977,31.3,0,0,0,0,0,0,0,0,0,0,0,0,1733,0,6023.566667,0,0,67.42598933,0,0,0,0,0,1
353351050154822,7688,11.46743699,78.14469093,1990-10-21 13:24:07,,23827.40177,0,0,0,0,0,0,0,0,0,0,0,213324.2718,31.2,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,6023.583333,0,0,-3.73964788,0,0,0,0,0,1
353351050154822,7689,11.02806355,78.16969093,1990-10-21 13:24:31,,23827.60371,0,0,0,0,0,0,0,0,0,0,0,213324.4737,31.1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,6023.6,0,0,29.07990757,0,0,0,0,0,1
353351050154822,7690,10.87147083,78.19469093,1990-10-21 13:24:55,,23828.27267,0,0,0,0,0,0,0,0,0,0,0,213325.1427,31,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,6023.616667,0,0,96.33055712,0,0,0,0,0,1
353351050154822,7691,11.25753504,78.21969093,1990-10-21 13:25:19,,23828.99398,0,0,0,0,0,0,0,0,0,0,0,213325.864,30.9,0,0,0,0,0,0,0,0,0,0,0,0,1790,0,6023.633333,0,0,103.868579,0,0,0,0,0,1
353351050154822,7692,10.96993925,78.24469093,1990-10-21 13:25:43,,23829.22883,0,0,0,0,0,0,0,0,0,0,0,213326.0988,30.8,0,0,0,0,0,0,0,0,0,0,0,0,2232,0,6023.65,0,0,33.81785421,0,0,0,0,0,1
353351050154822,7693,10.91882077,78.26969093,1990-10-21 13:26:07,,23829.17083,0,0,0,0,0,0,0,0,0,0,0,213326.0408,30.7,0,0,0,0,0,0,0,0,0,0,0,0,2125,0,6023.666667,0,0,-8.351250558,0,0,0,0,0,1
353351050154822,7694,11.08173246,78.29469093,1990-10-21 13:26:31,,23829.50626,0,0,0,0,0,0,0,0,0,0,0,213326.3763,30.6,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,6023.683333,0,0,48.30147813,0,0,0,0,0,1
353351050154822,7695,10.88382651,78.31969093,1990-10-21 13:26:55,,23829.43368,0,0,0,0,0,0,0,0,0,0,0,213326.3037,30.5,0,0,0,0,0,0,0,0,0,0,0,0,1725,0,6023.7,0,0,-10.45197521,0,0,0,0,0,1
353351050154822,7696,11.38461438,78.34469093,1990-10-21 13:27:19,,23829.92502,0,0,0,0,0,0,0,0,0,0,0,213326.795,30.4,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,6023.716667,0,0,70.75262135,0,0,0,0,0,1
353351050154822,7697,11.46998399,78.36969093,1990-10-21 13:27:43,,23829.98849,0,0,0,0,0,0,0,0,0,0,0,213326.8585,30.3,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,6023.733333,0,0,9.139691979,0,0,0,0,0,1
353351050154822,7698,11.31380237,78.39469093,1990-10-21 13:28:07,,23830.17695,0,0,0,0,0,0,0,0,0,0,0,213327.0469,30.2,0,0,0,0,0,0,0,0,0,0,0,0,2451,0,6023.75,0,0,27.1388248,0,0,0,0,0,1
353351050154822,7699,11.49876754,78.41969093,1990-10-21 13:28:31,,23830.709,0,0,0,0,0,0,0,0,0,0,0,213327.579,30.1,0,0,0,0,0,0,0,0,0,0,0,0,1703,0,6023.766667,0,0,76.61547452,0,0,0,0,0,1
353351050154822,7700,10.86352008,78.44469093,1990-10-21 13:28:55,,23831.2716,0,0,0,0,0,0,0,0,0,0,0,213328.1416,30,0,0,0,0,0,0,0,0,0,0,0,0,2354,0,6023.783333,0,0,81.01412953,0,0,0,0,0,1
353351050154822,7701,11.19038016,78.46969093,1990-10-21 13:29:19,,23832.02953,0,0,0,0,0,0,0,0,0,0,0,213328.8995,29.9,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,6023.8,0,0,109.1417382,0,0,0,0,0,1
353351050154822,7702,10.89380902,78.49469093,1990-10-21 13:29:43,,23831.87728,0,0,0,0,0,0,0,0,0,0,0,213328.7473,29.8,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,6023.816667,0,0,-21.92392628,0,0,0,0,0,1
353351050154822,7703,11.77207847,78.51969093,1990-10-21 13:30:07,,23831.69317,0,0,0,0,0,0,0,0,0,0,0,213328.5632,29.7,0,0,0,0,0,0,0,0,0,0,0,0,2377,0,6023.833333,0,0,-26.5110707,0,0,0,0,0,1
353351050154822,7704,11.028277,78.54469093,1990-10-21 13:30:31,,23831.88022,0,0,0,0,0,0,0,0,0,0,0,213328.7502,29.6,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,6023.85,0,0,26.93415966,0,0,0,0,0,1
353351050154822,7705,11.53163734,78.56969093,1990-10-21 13:30:55,,23832.63948,0,0,0,0,0,0,0,0,0,0,0,213329.5095,29.5,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,6023.866667,0,0,109.3340189,0,0,0,0,0,1
353351050154822,7706,11.2027468,78.59469093,1990-10-21 13:31:19,,23832.60079,0,0,0,0,0,0,0,0,0,0,0,213329.4708,29.4,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,6023.883333,0,0,-5.571847755,0,0,0,0,0,1
353351050154822,7707,11.60656226,78.61969093,1990-10-21 13:31:43,,23833.0239,0,0,0,0,0,0,0,0,0,0,0,213329.8939,29.3,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,6023.9,0,0,60.92799684,0,0,0,0,0,1
353351050154822,7708,11.25346355,78.64469093,1990-10-21 13:32:07,,23833.70372,0,0,0,0,0,0,0,0,0,0,0,213330.5737,29.2,0,0,0,0,0,0,0,0,0,0,0,0,1642,0,6023.916667,0,0,97.8943877,0,0,0,0,0,1
353351050154822,7709,11.26794064,78.66969093,1990-10-21 13:32:31,,23834.42012,0,0,0,0,0,0,0,0,0,0,0,213331.2901,29.1,0,0,0,0,0,0,0,0,0,0,0,0,1507,0,6023.933333,0,0,103.1622289,0,0,0,0,0,1
353351050154822,7710,11.10731614,78.69469093,1990-10-21 13:32:55,,23835.05881,0,0,0,0,0,0,0,0,0,0,0,213331.9288,29,0,0,0,0,0,0,0,0,0,0,0,0,1649,0,6023.95,0,0,91.97106657,0,0,0,0,0,1
353351050154822,7711,10.85633208,78.71969093,1990-10-21 13:33:19,,23834.93831,0,0,0,0,0,0,0,0,0,0,0,213331.8083,28.9,0,0,0,0,0,0,0,0,0,0,0,0,2167,0,6023.966667,0,0,-17.35240964,0,0,0,0,0,1
353351050154822,7712,11.60418738,78.74469093,1990-10-21 13:33:43,,23835.54432,0,0,0,0,0,0,0,0,0,0,0,213332.4143,28.8,0,0,0,0,0,0,0,0,0,0,0,0,1903,0,6023.983333,0,0,87.26603565,0,0,0,0,0,1
353351050154822,7713,11.25756355,78.76969093,1990-10-21 13:34:07,,23835.96907,0,0,0,0,0,0,0,0,0,0,0,213332.8391,28.7,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,6024,0,0,61.16400036,0,0,0,0,0,1
353351050154822,7714,10.9231707,78.79469093,1990-10-21 13:34:31,,23836.51295,0,0,0,0,0,0,0,0,0,0,0,213333.3829,28.6,0,0,0,0,0,0,0,0,0,0,0,0,1850,0,6024.016667,0,0,78.31804529,0,0,0,0,0,1
353351050154822,7715,11.17347284,78.81969093,1990-10-21 13:34:55,,23837.06682,0,0,0,0,0,0,0,0,0,0,0,213333.9368,28.5,0,0,0,0,0,0,0,0,0,0,0,0,1849,0,6024.033333,0,0,79.75757249,0,0,0,0,0,1
353351050154822,7716,11.64690691,78.84469093,1990-10-21 13:35:19,,23837.86592,0,0,0,0,0,0,0,0,0,0,0,213334.7359,28.4,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,6024.05,0,0,115.069478,0,0,0,0,0,1
353351050154822,7717,11.47050309,78.86969093,1990-10-21 13:35:43,,23838.0592,0,0,0,0,0,0,0,0,0,0,0,213334.9292,28.3,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,6024.066667,0,0,27.83361035,0,0,0,0,0,1
353351050154822,7718,11.6834002,78.89469093,1990-10-21 13:36:07,,23838.55554,0,0,0,0,0,0,0,0,0,0,0,213335.4255,28.2,0,0,0,0,0,0,0,0,0,0,0,0,2167,0,6024.083333,0,0,71.47296398,0,0,0,0,0,1
353351050154822,7719,11.39616488,78.91969093,1990-10-21 13:36:31,,23838.48266,0,0,0,0,0,0,0,0,0,0,0,213335.3527,28.1,0,0,0,0,0,0,0,0,0,0,0,0,2329,0,6024.1,0,0,-10.49496586,0,0,0,0,0,1
353351050154822,7720,11.24405059,78.94469093,1990-10-21 13:36:55,,23839.11946,0,0,0,0,0,0,0,0,0,0,0,213335.9895,28,0,0,0,0,0,0,0,0,0,0,0,0,2340,0,6024.116667,0,0,91.69839433,0,0,0,0,0,1
353351050154822,7721,10.94176499,78.96969093,1990-10-21 13:37:19,,23839.43309,0,0,0,0,0,0,0,0,0,0,0,213336.3031,27.9,0,0,0,0,0,0,0,0,0,0,0,0,2443,0,6024.133333,0,0,45.16389474,0,0,0,0,0,1
353351050154822,7722,11.19734767,78.99469093,1990-10-21 13:37:43,,23839.71009,0,0,0,0,0,0,0,0,0,0,0,213336.5801,27.8,0,0,0,0,0,0,0,0,0,0,0,0,2477,0,6024.15,0,0,39.88790082,0,0,0,0,0,1
353351050154822,7723,11.62712186,79.01969093,1990-10-21 13:38:07,,23840.22187,0,0,0,0,0,0,0,0,0,0,0,213337.0919,27.7,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,6024.166667,0,0,73.69511207,0,0,0,0,0,1
353351050154822,7724,11.69613314,79.04469093,1990-10-21 13:38:31,,23840.26637,0,0,0,0,0,0,0,0,0,0,0,213337.1364,27.6,0,0,0,0,0,0,0,0,0,0,0,0,1939,0,6024.183333,0,0,6.408006485,0,0,0,0,0,1
353351050154822,7725,11.22405791,79.06969093,1990-10-21 13:38:55,,23840.17302,0,0,0,0,0,0,0,0,0,0,0,213337.043,27.5,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,6024.2,0,0,-13.44166226,0,0,0,0,0,1
353351050154822,7726,11.41744076,79.09469093,1990-10-21 13:39:19,,23840.39808,0,0,0,0,0,0,0,0,0,0,0,213337.2681,27.4,0,0,0,0,0,0,0,0,0,0,0,0,2394,0,6024.216667,0,0,32.40819693,0,0,0,0,0,1
353351050154822,7727,11.63246041,79.11969093,1990-10-21 13:39:43,,23840.23104,0,0,0,0,0,0,0,0,0,0,0,213337.101,27.3,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,6024.233333,0,0,-24.05277216,0,0,0,0,0,1
353351050154822,7728,11.62706277,79.14469093,1990-10-21 13:40:07,,23840.75522,0,0,0,0,0,0,0,0,0,0,0,213337.6252,27.2,0,0,0,0,0,0,0,0,0,0,0,0,2383,0,6024.25,0,0,75.48176943,0,0,0,0,0,1
353351050154822,7729,10.86389335,79.16969093,1990-10-21 13:40:31,,23840.81172,0,0,0,0,0,0,0,0,0,0,0,213337.6817,27.1,0,0,0,0,0,0,0,0,0,0,0,0,2283,0,6024.266667,0,0,8.135994456,0,0,0,0,0,1
353351050154822,7730,11.30940994,79.19469093,1990-10-21 13:40:55,,23841.33394,0,0,0,0,0,0,0,0,0,0,0,213338.2039,27,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,6024.283333,0,0,75.1998642,0,0,0,0,0,1
353351050154822,7731,11.64877568,79.21969093,1990-10-21 13:41:19,,23841.95318,0,0,0,0,0,0,0,0,0,0,0,213338.8232,26.9,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,6024.3,0,0,89.1692412,0,0,0,0,0,1
353351050154822,7732,11.06091233,79.24469093,1990-10-21 13:41:43,,23842.39007,0,0,0,0,0,0,0,0,0,0,0,213339.2601,26.8,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,6024.316667,0,0,62.91295505,0,0,0,0,0,1
